artist_id;artist_name;artist_popularity;followers;genres
"6GkJh85o22LfD2vgL9DP6f5eyMzR1hYiEZtN2c9ly2kw";;;;
"6GI52t8N5F02MxU0g5U69P6wKVHo2DTmSUhOvjizGHik";;;;
"5Cku4OBzfFNMx4tdgDgFNA";"Jhelisa";33;1505;"[""acid jazz""]"
"5kPUAJihniO5WfEfbOCjLf3OxsMm9KHw2FRJLGHtILl5";;;;
"196lKsA13K3keVXMDFK66q";"The Avett Brothers";70;493488;"[""alternative country"",""folk christmas"",""folk-pop"",""indie folk"",""indie pop"",""modern rock"",""neo mellow"",""new americana"",""pop rock"",""progressive bluegrass"",""roots rock"",""singer-songwriter"",""stomp and holler""]"
"13eA4oLnDowghtVUqwSZSD0CoOM0ifGVtT9OSDkyZshm";;;;
"4p6RoajGbtqLSfYZpFxHyU";"Any Given Day";46;23890;"[""melodic metalcore"",""metalcore""]"
"1YzCsTRb22dQkh9lghPIrp";"Billie Holiday";71;567337;"[""adult standards"",""cabaret"",""christmas"",""cool jazz"",""jazz"",""jazz blues"",""jazz christmas"",""soul"",""vocal jazz""]"
"4sTQVOfp9vEMCemLw50sbu3iN9k8uvm4WrgdlOigOH8D";;;;
"7yTltkMBvChBkA86Tz8WfW1f3ubTd6eyxuy30ddDJQQa";;;;
"1LcsFT5fwJajcpAqmlitHX";"Good Weather For An Airstrike";49;2070;"[""compositional ambient"",""drift""]"
"0oM8RWZXhJYSnzGdepP7fM";"Aaron Shust";58;58769;"[""anthem worship"",""ccm"",""christian alternative rock"",""christian christmas"",""christian music"",""christian rock"",""worship""]"
"2hKQc001G7ggs3ZyxMdkGq3cAisWS37sGCCtRgWfvrod";;;;
"7wBrxhzcHVIis4VL3iR6hF";"IVY";37;370;"[]"
"6Zq5ky484xYTgxE6dQ8yHh3vIV7TBZyCi5dGGaaFB6G66e7BQ0gM6o8ecMXRZkXxlZ";;;;
"5eG6rHvvjI5RVHnuUSWSUY";"Tristan Omand";19;150;"[]"
"0HSGaSAaBPZJq4lisoWA59";"Kyle Landry";55;29525;"[""classify"",""otacore"",""scorecore""]"
"5dzhZG3AilKTCQvF8VoPZG";"Radio Science Fiction";14;425;"[""drama""]"
"0V26lZkPvjDdXHdLIscHqi";"Paul A. Mankin";14;37;"[]"
"6gZVflqhSHhG3MjYrf1dOv";"The Surfaris";41;9514;"[""surf music""]"
"0I3uIp33KcswrQYU9nXEC1214EQA5Gd09yVRKQ14G7aF";;;;
"7FqkRutc4zWMrnEAUv3Xwd16plk1BhihSieDutGFbLt8";;;;
"53Nb2hmEBQV4dbkKbTpSnU";;;;
"0t3QQl52F463sxGXb1ckhB";;;;
"39R87tT1qaTxHwu5m87USa4rUMcxwZhidyj6FTbMSXse";;;;
"4ibU7MZz8se792n9DG0SVM";;;;
"0UhNZ8dTl8Wq4iPcwsqPmd40ip5fLaAm6psgM7bUiSGb";;;;
"4Sxhex40BZgYwJu0JqIZzn";;;;
"6ydoSd3N2mwgwBHtF6K7eX";;;;
"4OBJLual30L7gRl5UkeRcT55Aa2cqylxrFIXC767Z865";;;;
"2LmyJyCF5V1eQyvHgJNbTn2X1SZFqImVgl59tWagfjcl";;;;
"1wvqnNcuPa2TpcFvfh3co52zAvisjImPICTNsRgagqlV";;;;
"0xeI9Z0Uhs8bYGBRpqq88X";"Otis Spann";44;12429;"[""acoustic blues"",""blues"",""boogie-woogie"",""chicago blues"",""country blues"",""delta blues"",""electric blues"",""harmonica blues"",""jazz blues"",""jump blues"",""louisiana blues"",""memphis blues"",""new orleans blues"",""piano blues"",""piedmont blues"",""soul blues"",""swamp blues"",""texas blues"",""traditional blues""]"
"5C0gCCG8N5Dh5dZytIgzLX";"Os Mutantes";54;82208;"[""bossa nova"",""brazilian indie"",""mpb"",""psychedelic rock"",""rock gaucho"",""samba""]"
"1fvz0vd4P0LNMkAysF1ivk";"Al B. Sure!";51;111865;"[""classic funk rock"",""funk"",""hip pop"",""neo soul"",""new jack swing"",""post-disco"",""quiet storm"",""r&b"",""urban contemporary""]"
"4WquJweZPIK9qcfVFhTKvf";"MC5";47;46924;"[""blues-rock"",""british blues"",""classic rock"",""experimental rock"",""funk rock"",""garage rock"",""hard rock"",""neo-psychedelic"",""post-punk"",""power pop"",""protopunk"",""psychedelic rock"",""pub rock"",""punk"",""punk blues"",""rock"",""surf music""]"
"5goS0v24Fc1ydjCKQRwtjM6uRJnvQ3f8whVnmeoecv5Z5zCaQxjl110XTrm4LQ1CxY";;;;
"3BRHUE4Ml0PKrgZ5EjVtxf";"Joseph LeMay";27;782;"[]"
"0qFLKZ0dPh5K7XjKUudaXg";"Cnoc An Tursa";23;1051;"[]"
"02kJSzxNuaWGqwubyUba0Z5JYReWgOGu4JKm5pqmACqG";;;;
"3HqSLMAZ3g3d5poNaI7GOU";"IU";69;239511;"[""dance pop"",""k-pop"",""korean pop""]"
"5CFHkGrLdtDurzPPIPYze9";"Panda Da Panda";52;29830;"[""deep swedish indie pop"",""swedish alternative rock"",""swedish eurodance"",""swedish hip hop"",""swedish idol pop"",""swedish indie pop"",""swedish indie rock"",""swedish pop""]"
"3gfA40vRbx6YX8oCDXDCDh";"Crossfaith";48;46470;"[""j-metal"",""j-rock"",""metalcore"",""screamo"",""visual kei""]"
"3Bhgbs9kIwl8SuU0eIqN6b3pFCERyEiP5xeN2EsPXhjI";;;;
"2nZ18B9RTjJH56v2NTnNAI";"Leanne & Naara";55;9672;"[""viral pop""]"
"7E3BRXV9ZbCt5lQTCXMTia0ycyuU76SAJFSQPH4PjHHz";;;;
"7A29QKpDvdkEuTM6vcY17z5VHFI9N7eN51lqi48wFzwQ";;;;
"4phr5rAgWhcZtWJu8w8lKv";"Swing Out Sister";49;29669;"[""dance rock"",""new romantic"",""new wave pop"",""smooth jazz""]"
"56ZTgzPBDge0OvCGgMO3OY";"Beach House";71;522913;"[""alternative dance"",""alternative rock"",""chamber pop"",""chillwave"",""dream pop"",""folk-pop"",""freak folk"",""indie folk"",""indie pop"",""indie psych-rock"",""indie r&b"",""indie rock"",""indietronica"",""lo-fi"",""modern rock"",""neo-psychedelic"",""new rave"",""noise pop"",""shimmer pop"",""synthpop""]"
"0liG9qD19eWrt5Ur4cnsYd";"Murcof";44;13036;"[""ambient"",""compositional ambient"",""dark jazz"",""drift"",""drill and bass"",""drone"",""dub techno"",""fourth world"",""glitch"",""intelligent dance music"",""microhouse"",""minimal techno"",""warm drone""]"
"6YHfq8Pg3lZPo1u0PaQ8ob";"Speedy Ortiz";48;24896;"[""garage psych"",""indie punk"",""indie rock"",""lo-fi"",""noise pop"",""noise rock"",""preverb""]"
"0sNCC6sO8DrdckHySzepEo";"Jamie Kent";24;676;"[]"
"25rkGqLvj42lzBHmKmCeCU";"Doug Burr";22;1052;"[""stomp and holler""]"
"44DUgsrbRUlhwfLyj4ySUB";"Edwin Raphael";48;2051;"[""indie anthem-folk""]"
"64rxQRJsLgZwHHyWKB8fiF";"Eiffel 65";66;92047;"[""bubblegum dance"",""eurodance"",""europop"",""italian pop"",""italo dance""]"
"6mdiAmATAx73kdxrNrnlao";"Iron Maiden";78;2179276;"[""album rock"",""classic rock"",""hard rock"",""metal"",""nwobhm"",""rock""]"
"1mfDfLsMxYcOOZkzBxvSVW";"Cole Swindell";74;540929;"[""contemporary country"",""country"",""country road"",""modern country rock"",""redneck""]"
"6pAwHPeExeUbMd5w7Iny6D0Y8KmFkKOgJybpVobn1onU003f4bk13c6Q3gAUXv7dGJ0dicUFoK5LIbqu6OoHu8VH";;;;
"5zyNXVd952fWOjkdGHCvPd09KZU0NsS7jRa5p0SflmGY3ilNZUdmNZ2nUcuAOIpsQl";;;;
"6XGfdDOtv4mLiHnHwrZhDC";"Maysa";43;10081;"[]"
"4IC0vJuY4fw72mSBesfO5B";"Sinsaenum";31;4725;"[]"
"1vb1XqzyNMQ16BqbxRz5BV";"Wifisfuneral";65;62439;"[""deep underground hip hop"",""dwn trap"",""trap music"",""underground hip hop""]"
"7LLcRttKjV6PeJOlCNCYon";"Cayucas";44;21352;"[""shimmer pop"",""shiver pop""]"
"0SfsnGyD8FpIN4U4WCkBZ54Q5snyb5ODh1VXbdvHtJgx4X2tYB7rUzt6NFH2NcQeC0";;;;
"5NkUpXWkeXspvu7iQQOHhP";"Phaeleh";58;55316;"[""bass music"",""chillstep"",""future garage"",""substep""]"
"3uA9RwNUL7HZKroYyVlUuL";"Gillian Hills";42;3570;"[""ye ye""]"
"1C1x4MVkql8AiABuTw6DgE7CJMo5ACjwgAMWgQOaVZ7z62f20DdrwLIlieHwgNkcT274gWOpgM97HU3Mn8A8d0Vm4GQwgdcDQwqtcHICjUNndp";;;;
"5xUf6j4upBrXZPg6AI4MRK";"Soundgarden";74;904909;"[""alternative metal"",""alternative rock"",""funk rock"",""grunge"",""hard rock"",""modern rock"",""nu metal"",""post-grunge"",""rock""]"
"77FK5F2AWebXG5IiEnoHLv4G2UDRhQLUDq0f93giGYwA";;;;
"1PXHzxRDiLnjqNrRn2Xbsa";"Underworld";60;166033;"[""acid house"",""alternative dance"",""big beat"",""electronic"",""intelligent dance music"",""madchester"",""new rave"",""trip hop""]"
"4WY6oW38Ba9NRmjgMzYrtz";"Sister Says";12;64;"[]"
"0Ek89uaJyo6NfWK22awFvI5XenQ7XfcvQdfIbpLEFaKQ";;;;
"2OIWxN9xUhgUHkeUCWCaNs";"Veronica Maggio";67;377916;"[""swedish folk pop"",""swedish idol pop"",""swedish indie pop"",""swedish indie rock"",""swedish pop""]"
"0oSGxfWSnnOXhD2fKuz2Gy3d2pb1dHTm8b61zAGVUVvO";;;;
"1E4r4z7ivGUcSAnCbINJ9v";"Drowning Pool";69;424403;"[""alternative metal"",""groove metal"",""industrial metal"",""melodic metalcore"",""metalcore"",""nu metal"",""post-grunge"",""rap metal"",""rap rock"",""wrestling""]"
"0roWUeP7Ac4yK4VN6L2gF42Y43KRIQJMfIlOnv5ZmO3h5SzhmeaEDqBp01QL9Rj3xn";;;;
"6vXYoy8ouRVib302zxaxFF";"Lorna Shore";45;22210;"[""death core"",""djent"",""melodic metalcore"",""progressive deathcore"",""rap metal""]"
"595GhHLqghEl3ZN6VMmg5m";"Haute";46;3873;"[]"
"7y97mc3bZRFXzT2szRM4L44hBgCK8FyJ5bV36ZZLB56X";;;;
"2o9zTH1sCeFSC2sizSym3b3iNTxrkbylljn04dsdtdn9";;;;
"4mwXUEKaW4ftbncf9Hi58l";"Tank";70;227393;"[""dance pop"",""deep pop r&b"",""hip pop"",""neo soul"",""new jack swing"",""pop rap"",""r&b"",""urban contemporary""]"
"3DIk8KcmVKTr4uGw3AuCtJ";"Rose Cousins";34;3820;"[""canadian indie"",""ectofolk"",""folk"",""lilith""]"
"2UazAtjfzqBF0Nho2awK4z";"Stone Temple Pilots";73;752747;"[""alternative metal"",""alternative rock"",""classic rock"",""funk rock"",""garage rock"",""grunge"",""hard rock"",""modern rock"",""nu metal"",""pop rock"",""post-grunge"",""rap metal"",""rock""]"
"459INk8vcC0ebEef82WjIK3OZPF530prFTPs96M6uTLH";;;;
"4sTQVOfp9vEMCemLw50sbu6mPZJXtFVaakznkRxdgWtC";;;;
"0dCKce6tJJdHvlWnDMwzPW";"Village People";63;70121;"[""disco"",""europop""]"
"2vfDwM6xqZbOjg5h6VLoke";"Charm of Finches";25;373;"[]"
"21eV2R4BVV7JykrxaPCtXd6jP1iG3NKr4ysS29rRE8oD2jDbogNdL5BIGUjecTGjZZ";;;;
"5yMnLF4N5tLLU19c7TxHIv";"Brooklyn Comatose";48;108;"[]"
"5YkBrE0wF8cAlq3GCOw5Eu";"Best Coast";58;203416;"[""chillwave"",""dream pop"",""folk-pop"",""garage rock"",""indie pop"",""indie psych-rock"",""indie rock"",""indietronica"",""la indie"",""lo-fi"",""metropopolis"",""modern rock"",""neo-psychedelic"",""noise pop"",""nu gaze"",""synthpop""]"
"04tDiz6koPFuo5JBZyLgFg";"Sadness";24;398;"[]"
"3WGpXCj9YhhfX11TToZcXP";"Troye Sivan";81;1733688;"[""dance pop"",""pop"",""post-teen pop"",""viral pop""]"
"19y5MFBH7gohEdGwKM7QsP";"Luther Vandross";69;410393;"[""classic funk rock"",""dance pop"",""disco"",""funk"",""motown"",""neo soul"",""new jack swing"",""quiet storm"",""r&b"",""soul"",""soul christmas"",""urban contemporary""]"
"1P8IfcNKwrkQP5xJWuhaOC";"LL Cool J";67;370585;"[""crunk"",""dance pop"",""dirty south rap"",""east coast hip hop"",""hardcore hip hop"",""hip hop"",""hip pop"",""new jack swing"",""old school hip hop"",""pop rap"",""r&b"",""rap"",""southern hip hop"",""urban contemporary""]"
"1l10UPSXfbHFvNnDN7kgbA2g9YI0iSmo7TDbMZrnKZLM";;;;
"23vtcCBgnOsUUu4Y17iYMb";"Earth Electric";15;313;"[]"
"70fopN00PwpPOAExmMXDah55Aa2cqylxrFIXC767Z8653nFkdlSjzX9mRTtwJOzDYB396wvM69VtHgLZSfFB0pyH";;;;
"6zpPKMhpOoG646kJgZ7RKf";"Johnny Hates Jazz";55;28526;"[""dance rock"",""mellow gold"",""new romantic"",""new wave"",""new wave pop"",""soft rock"",""synthpop""]"
"78vP5COn64VXULgkIQovEA";"Sylar";50;20792;"[""post-screamo"",""screamo""]"
"1FEFkuIZgcGGl5KOAgL5IO";"Jake Walden";13;462;"[]"
"69k2JfIQxMpBbc1wtmHWZY4yMxdaUoKCalQPX9BMeeFf";;;;
"3cCP79U05k4MrNSU06eBy22fbyuVtDUtaJ4Vp50VTa8L6zRcWmgjxSyFzRql5bjL4u";;;;
"4Ww5mwS7BWYjoZTUIrMHfC";"Charlie Parker";59;184818;"[""bebop"",""big band"",""contemporary post-bop"",""cool jazz"",""hard bop"",""jazz"",""jazz blues"",""jazz christmas"",""jazz fusion"",""soul jazz"",""stride"",""swing"",""vocal jazz""]"
"5K4W6rqBFWDnAN6FQUkS6x0LQoZQIV0mIs0y0XQb0Sw2";;;;
"6HOBJhMPSZxZEsfTcSPD0m";"Ryan Corn";43;1862;"[]"
"1JOQXgYdQV2yfrhewqx96o5wn7ofJrDNHlKovbljawzS4qFQgEF1rg6a9WvJM0MQIa";;;;
"74r3GBZ9epHon6WM1sU6L7";"Frontier Ruckus";37;7950;"[""folk-pop"",""indie folk"",""michigan indie"",""new americana"",""stomp and holler""]"
"3KI6JsmaN8xyYUq8Tf9Lle";"Zeena Parkins";25;997;"[""acousmatic"",""avant-garde"",""free improvisation"",""laboratorio"",""minimal"",""tzadik""]"
"61Da4fqVMgPoo9mYY0R3k6";"Leila K";42;5986;"[""bubblegum dance"",""eurodance"",""europop"",""hip house""]"
"6Vb4EKTyuWa2cwRLSrrcxM";"Pam Donkin";18;57;"[]"
"19B0pJt4UEl3fUijGTRzxB";"Renee Olstead";53;26637;"[""adult standards"",""cabaret"",""christmas"",""vocal jazz""]"
"5xuNBZoM7z1Vv8IQ6uM0p6";"JoJo";73;601641;"[""dance pop"",""europop"",""hip pop"",""pop"",""post-teen pop"",""r&b"",""teen pop"",""urban contemporary"",""viral pop""]"
"5DIi2JWfQPTKffaVBlIYRn4XDi67ZENZcbfKnvMnTYsI";;;;
"1t7mdRbvflM5966YVfyk1X";"Muddy Magnolias";39;5906;"[]"
"5M1ZBrPeHjV8y3qFKnq7hO4RfTjfEH7611cFWVMhA2zO";;;;
"0AtWMBis5Rh02sFv4LgXtP2YZyLoL8N0Wb9xBt1NhZWg";;;;
"4BEYBN6NCPrFk3sOLMTby3";"Majical Cloudz";50;35284;"[""indie r&b"",""shiver pop""]"
"29PVoYGQeFwXgX9vIlnHmR";"D.D Dumbo";53;22763;"[""australian alternative rock"",""deep australian indie""]"
"3jk39CGeaaSO3FPKNx1RUx";"Syd";71;100541;"[""deep indie r&b"",""escape room"",""indie r&b"",""neo soul"",""r&b""]"
"5W5bDNCqJ1jbCgTxDD0Cb3";"Willie Nelson";73;456920;"[""country"",""country christmas"",""country rock"",""folk"",""mellow gold"",""nashville sound"",""outlaw country"",""singer-songwriter"",""texas country"",""traditional country""]"
"14ROZ4kCrD8abznyzgs530";"Jermaine Dolly";35;3211;"[]"
"1OshoSqC5Jvptku49VModj";"Alex Jennings";25;205;"[]"
"04O00MEN0lHEKWTwRjb1nS0m6f0nNS9GEq41eIJ288ff20s0P9QLxGqKuCsGwFsp7w";;;;
"25dWON1MPAkZhYaDhtIr90";"Wyatt Cenac";48;14222;"[""comedy"",""comic"",""deep comedy""]"
"5goS0v24Fc1ydjCKQRwtjM03Ao2MZkiUx1a8ARZDz5ZX0IIxwqFzJDIOqRQe0q9Dl9";;;;
"2CkrXQPoBz8jTQ3u0ZeLPh61if35zz1W11GejEkxTLEQ76fuWYgIf3TVIopTs3vaJ64f7KfxeHq9BiylGmyXepGt0y59o4v8uw5crbN9M3JiL16jf2eKjiPT6P18RbOSLzf04IKVDbCSBTxBeAsMKjAuTs4YRxDV8wJFPHPTeXepOstw1sVmXkzX2ukc6QvasrDBES4oaJL0V5asQDh4sqplTVhX3FgHkfb3IqG4WKuVe1xCXM5f4QpKfy7ptCHwTqspnSJI";;;;
"2NmK5FyrQ18HOPXq1UBzqa";"SWV";63;367106;"[""dance pop"",""deep pop r&b"",""hip pop"",""neo soul"",""new jack swing"",""pop christmas"",""quiet storm"",""r&b"",""soul christmas"",""urban contemporary""]"
"1nSpOxq3pcgomrfpXudQuq";"Kirk Knight";59;38177;"[""deep underground hip hop"",""underground hip hop""]"
"240wlM8vDrf6S4zCyzGj2W";"CamelPhat";73;25355;"[""deep groove house"",""deep house"",""deep tech house"",""disco house"",""groove room"",""house"",""progressive house"",""tech house"",""tropical house"",""vocal house""]"
"2E2bPcE2HtOgwvNbHu7mOk";"Eliot Lipp";41;10502;"[""glitch"",""glitch hop"",""wonky""]"
"168dgYui7ExaU612eooDF1";"Brand New";72;417315;"[""emo"",""modern rock"",""pop punk"",""screamo""]"
"1rSGNXhhYuWoq9BEz5DZGO";"Arty";67;76239;"[""big room"",""deep big room"",""edm"",""electro house"",""progressive electro house"",""progressive house"",""progressive trance"",""trance"",""tropical house"",""uplifting trance""]"
"6vLlQYujOujIrm7zAKzEdG";"Donovan";62;129271;"[""album rock"",""art rock"",""blues-rock"",""brill building pop"",""british blues"",""british folk"",""british invasion"",""bubblegum pop"",""classic funk rock"",""classic rock"",""country rock"",""folk"",""folk rock"",""glam rock"",""mellow gold"",""protopunk"",""psychedelic rock"",""rock"",""roots rock"",""singer-songwriter"",""soft rock"",""traditional folk""]"
"1kCqTUSrWJEHZm2GSpRuMV";"Maxine Brown";34;2551;"[""brill building pop"",""chicago soul"",""memphis soul"",""motown"",""northern soul"",""southern soul""]"
"3dS8rLINyM7EYuMXryXJym6EL5GD53kaaVgJCHgdtdLz";;;;
"6jXRPYI1uhTRJKuetXMRpj";"Digging Roots";13;432;"[]"
"5U827e4jbYz6EjtN0fIDt93i2IuVeuz1V5Hct3ZPWe2s5h82HRsC9s9yrbj5FFHoyc09KZU0NsS7jRa5p0SflmGY3aSbvbaiN2nvlFSftGKoJK";;;;
"0W498bDDNlJIrYMKXdpLHA";"Roberta Flack";63;160795;"[""adult standards"",""chicago soul"",""christmas"",""classic funk rock"",""disco"",""folk"",""funk"",""jazz blues"",""mellow gold"",""memphis soul"",""motown"",""neo soul"",""quiet storm"",""r&b"",""singer-songwriter"",""soft rock"",""soul"",""soul blues"",""soul christmas"",""southern soul"",""urban contemporary"",""vocal jazz""]"
"675tsBPpaZtqyiBwEf3ZEP";;;;
"61cRodPQB8F2WZ640Qb8pY";;;;
"3mG2QgBwWdWbHNjnFC6pu4";;;;
"6s1pCNXcbdtQJlsnM1hRIA2CmmI8FKwKlv9SRUEYwXw6362GV7hdgLf9AHDE9l0zyn";;;;
"6hLA4SOKykB43tu3e7iunt";"Florence Valentin";39;4954;"[""classic swedish pop"",""deep swedish indie pop"",""swedish indie pop"",""swedish indie rock""]"
"1HGTHrRQkw0BtevSo1jucU";"Richard Ashcroft";56;98183;"[""britpop"",""madchester"",""rock""]"
"3iW69eoN123eG0fXEdER0q";"En Svensk Tiger";31;1056;"[""swedish pop punk"",""swedish punk""]"
"0mWi0Jr9Ir8GPGVBpQqI1W";"Karin Borg";64;2116;"[""focus""]"
"5HenzRvMtSrgtvU16XAoby";"Zion.T";61;128765;"[""k-pop"",""korean pop""]"
"6Le23Aqwqi28fQUzfv4dHY";"Building 429";54;106038;"[""anthem worship"",""ccm"",""christian alternative rock"",""christian christmas"",""christian hip hop"",""christian music"",""christian rock"",""worship""]"
"3Oim8XBPbznAa8Jj8QzNc8";"Cults";64;145284;"[""alternative dance"",""brooklyn indie"",""chillwave"",""dance-punk"",""dream pop"",""indie pop"",""indie psych-rock"",""indie r&b"",""indie rock"",""indietronica"",""modern rock"",""neo-psychedelic"",""new rave"",""noise pop"",""nu gaze"",""shimmer pop"",""synthpop""]"
"67ea9eGLXYMsO2eYQRui3w";"The Who";75;1166772;"[""album rock"",""art rock"",""blues-rock"",""british invasion"",""classic rock"",""folk rock"",""hard rock"",""mellow gold"",""protopunk"",""rock"",""roots rock"",""singer-songwriter"",""soft rock""]"
"4YHtIE7FI8ITfekzzN5Jpl";"Shuggie Otis";53;31154;"[""afrobeat"",""classic funk rock"",""deep funk"",""funk"",""funk rock"",""indie jazz"",""jazz blues"",""jazz funk"",""memphis soul"",""soul"",""soul blues"",""soul jazz"",""southern soul""]"
"4MoAOfV4ROWofLG3a3hhBN";"Jon Pardi";76;244771;"[""contemporary country"",""country"",""country road"",""modern country rock""]"
"6sq7prp0tj9Abn89khmfja";"Dead Can Dance";55;123112;"[""dark wave"",""ethereal wave"",""medieval"",""neoclassical""]"
"0x9L9ChXVAf3hFOb0CbRmd";"Shirley Horn";50;17109;"[""adult standards"",""cabaret"",""christmas"",""cool jazz"",""jazz"",""jazz blues"",""jazz christmas"",""stride"",""vocal jazz""]"
"1INuLZXjjVbcJRyWvD1iSq";"Jack & Jack";70;586449;"[""pop"",""post-teen pop"",""teen pop""]"
"6hnWRPzGGKiapVX1UCdEAC";"Sam Cooke";74;472511;"[""adult standards"",""brill building pop"",""chicago soul"",""christmas"",""classic funk rock"",""funk"",""jazz blues"",""mellow gold"",""memphis soul"",""motown"",""quiet storm"",""rock-and-roll"",""singer-songwriter"",""soul"",""soul blues"",""soul christmas"",""southern soul"",""vocal jazz""]"
"1Zqs11SYTDW5LZAefhqIBk";"Honoré de Balzac";15;51;"[]"
"1FbsmLXvj5CccZj6JLk46Z";"Kim Cesarion";50;35864;"[""pop"",""swedish idol pop"",""swedish pop""]"
"4DWX7u8BV0vZIQSpJQQDWU";"Alter Bridge";68;378879;"[""alternative metal"",""alternative rock"",""groove metal"",""nu metal"",""post-grunge"",""rap metal"",""rap rock"",""rock""]"
"6HD2mo0Gz8wd8IbOXYwUfN4dpARuHxo51G3z768sgnrY";;;;
"2HZVUSkcPl14dvyJo3Lvty";"Hugh Grant and Haley Bennett";50;1954;"[]"
"6akLyh9euCqdiZDAslC9zI";"Dr. Thad & the Medications";9;4;"[""children's music""]"
"5oLXPtqJveGbowHgv9g0Y824ibCRKLtfIZcfrixiBAsm";;;;
"28EEhjPvRhRUIYR1Ux4e7j1TyZ2vOH3Xyk3Kd8aGaoyl";;;;
"6GkJh85o22LfD2vgL9DP6f";"Dirty Heads";73;286423;"[""reggae rock""]"
"459INk8vcC0ebEef82WjIK0TFFISao0xA2ax2vkzbN0l628VunHhyqyt991rUfGobO";;;;
"3cgIU3hh7Y4pUsPgHB8aYT";"Toundra";37;16759;"[""post rock"",""post-metal""]"
"3nFkdlSjzX9mRTtwJOzDYB6XyY86QOPPrYVGvF9ch6wz";;;;
"0rWSUQEtdCxT9Y1Hd0eGl8";"Sister Sadie";21;167;"[]"
"5Ay7IoZINgokkgtnWQbYSU602DnpaSXJB4b9DZrvxbDc";;;;
"3q7HBObVc0L8jNeTe5Gofh4sb7rZNN93BSS6Gqgepo4v";;;;
"7ehgiWrLMRMQkrr5tQQB2P3wzYUp9ga2NGxFLQyWpx3g3yrLEI0BYK1wxdtJinDRT61yEMJMUTwpbyLPaLhcPnHm5wMOFKngkbTyt5YWuOeoql3jgSrlxduPTjBLnADnPI1X6V1mssRV6vfua0fkJ3fqHU2tWcIkgCwBsPC2lObctnJq1OlV6acs5ZqPtQAaLcmr8g7ud8ZuD6CmUBWQIx7kDAbW0PYKvA8SECAgmn8kMNvOnS44lX81IJFx21TOybU25mnW0QNduG90AAWVxnBt4owZ1E23yLCIkCaRaZ9fw5etHB6s1LsuabQZlETlFRgeHlCdXM4wPT2m2AdxOUutgufUKEQ73lOWW30SjSE3sHZgQnVawX6aYN4hfugdwIgZlwag93do2UVXU77knJMYOM6Avvw6Yx4DqlvoyKHnvnT4lvFmTSkG0a9SIKSCIhxjx4QJlSZfYa11MHwZdr4rDmsgFij2SzWB";;;;
"0wOnokuOcSoYAUZN6jmpDc";"Billy Walker";37;4143;"[""country christmas"",""country gospel"",""cowboy western"",""nashville sound"",""outlaw country"",""traditional country"",""western swing""]"
"1OTFAVOGCIOly2qrmIWnJ6";"Matt & Shannon Heaton";17;133;"[""jig and reel""]"
"1YKOZiYrbyc1drGZoeE6lS4ujAmDosSASBwvSdAOiXkY";;;;
"77rGEhJ2NP6Xj8NliBG0Fd496ho8Jmxk19aCyagWaOdQ";;;;
"4CYeVo5iZbtYGBN4Isc3n6";"Dio";67;450592;"[""album rock"",""alternative metal"",""classic rock"",""glam metal"",""groove metal"",""hard rock"",""metal"",""power metal"",""progressive metal"",""rock"",""speed metal""]"
"3er7r6Hdg1VJzFfI4iLPzL";"Joose The Conqueror";34;1020;"[]"
"4vsRWAlRRT40g7LjHiUMco136eH4t69aKT2UuS36z3Qo";;;;
"2Baf5i4wqsjNHCIheREXQQ";"The Memory Band";22;1234;"[""hauntology""]"
"3g34PW5oNmDBxMVUTzx2XK";"Lovelyz";48;60324;"[""dance pop"",""k-pop"",""korean pop""]"
"3QQOx64tLX3UIjImu2ANtc";"Torsson";39;4520;"[""classic swedish pop"",""danspunk""]"
"5WwEQwX3ruZofwDDqtOXwI";"Augustus Pablo";47;30563;"[""dancehall"",""dub"",""reggae"",""rock steady"",""roots reggae""]"
"6DIS6PRrLS3wbnZsf7vYic";"WALK THE MOON";78;746337;"[""indie pop"",""indie poptimism"",""indie rock"",""indietronica"",""modern rock"",""neo mellow"",""pop"",""pop rock"",""shimmer pop""]"
"1Goe2NezNnym45kco2xTk6";"Nick Hakim";58;35866;"[""deep indie r&b"",""indie jazz"",""indie r&b"",""indietronica"",""vapor soul""]"
"4ab2tQaaTr2TnairelOwvO";"Nicole Atkins";49;10409;"[""folk christmas"",""folk-pop"",""indie christmas"",""lilith""]"
"5gtaNT5WUXaEQsD0wyCKiq";"Mt. Eddy";41;3470;"[]"
"5IQFLz9g7xdgHtw8BKa96y";"Hedwig And The Angry Inch - Original Broadway Cast";44;4805;"[""broadway"",""hollywood"",""show tunes""]"
"37ZvFp654tY74Z1D2TLOGR";"Trombone Shorty";57;79140;"[""funk"",""modern blues"",""new orleans blues""]"
"4NJhFmfw43RLBLjQvxDuRS7k2OVLYjYoFDAxfVOl6ZD26pGe5UWJS9EoS3NweMtZ2M5GU5zGxzcGmUOsk2OkNYZj";;;;
"39xmI59WrIMyyJjSDq6WCu";"Crowder";63;93830;"[""anthem worship"",""ccm"",""christian alternative rock"",""christian music"",""christian rock"",""worship""]"
"60d24wfXkVzDSfLS6hyCjZ23zg3TcAtWQy7J6upgbUnj";;;;
"6vWDO969PvNqNYHIOW5v0m3nFkdlSjzX9mRTtwJOzDYB";;;;
"6n7nd5iceYpXVwcx8VPpxF6Xh7v5MIGGv7AmQAlkXYTj";;;;
"2CHrWpSy1dWZCDZuXrPbtX";"Posse";32;541;"[]"
