collaborative,external_urls,href,id,images,name,owner,public,snapshot_id,tracks,type,uri
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX1328t2iygZy"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX1328t2iygZy","37i9dQZF1DX1328t2iygZy",[{"height":300,"url":"https://i.scdn.co/image/c74c5b9bb9185de803eaf9581ceb6d19abf4d6e3","width":300}],"The Refugee Playlist",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"LvxSVr/F0XsYRLv5eKb2dt31YS9BycBBWjJAc6g2P1lze3wFFPq3qZ08DF3PkQcxuYtIVCRwA60=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX1328t2iygZy/tracks","total":22},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX1328t2iygZy"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX1wvY0jqbS55"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX1wvY0jqbS55","37i9dQZF1DX1wvY0jqbS55",[{"height":300,"url":"https://i.scdn.co/image/ffbc0c0cd7533c73fabf3a0a9b6e0831bd2b55f0","width":300}],"This Is: Jason Isbell",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"tiE0e+zbWoIZzNdWN2iWhikHKtb6TZt55MTw5i1XJZfijN9MslLxPj+a7FUfofgXOtgMrREU498=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX1wvY0jqbS55/tracks","total":49},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX1wvY0jqbS55"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWVs8I62NcHks"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWVs8I62NcHks","37i9dQZF1DWVs8I62NcHks",[{"height":300,"url":"https://i.scdn.co/image/8c271950c0b2885d00a27625647c482d505b5998","width":300}],"This Is: Disney",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"a3s8AQACgV7AewkWb2ync+X/4YCLey/rxSx7ttd1UsNgCFgpW/jaC2lG6h5ZbAj2KWinEfnMVJE=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWVs8I62NcHks/tracks","total":58},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWVs8I62NcHks"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX95gx8SY6DLX"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX95gx8SY6DLX","37i9dQZF1DX95gx8SY6DLX",[{"height":300,"url":"https://i.scdn.co/image/c16ad330f8d88e82ba2209886acb09c0c09dc649","width":300}],"This Is: The Doors",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"b3bt/bLHGFf+4J8wm7OkI+X/4YCLey/r+dM9JWJnlR6UBEZqAV+OcT+0g5kHwmigZRsS0P9y8bQ=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX95gx8SY6DLX/tracks","total":50},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX95gx8SY6DLX"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DXec50AjHrNTq"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXec50AjHrNTq","37i9dQZF1DXec50AjHrNTq",[{"height":300,"url":"https://i.scdn.co/image/dc86f9b70f0c12d2f800aab11ec809d6824be409","width":300}],"This Is: AC/DC",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"FGI1kr/gx+PSx+EWtgUQsUUPlMY4QLDR9SC4/yXuAUdi08I+JaUQSsPrFrT+56FHO8mey5evwh4=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DXec50AjHrNTq/tracks","total":35},"playlist","spotify:user:spotify:playlist:37i9dQZF1DXec50AjHrNTq"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZUozJiHy44Y"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWZUozJiHy44Y","37i9dQZF1DWZUozJiHy44Y",[{"height":300,"url":"https://i.scdn.co/image/cb30a7bbf8a23da4ee6387250e0544a0383c374e","width":300}],"This Is: Adele",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"5hPpQXbjMkYvu+FziqYOBKwfflLdE4a+b0siBKrWr76K7V1OTOgEpFV6DxgjSnlUCBgGO01FiFw=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWZUozJiHy44Y/tracks","total":25},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWZUozJiHy44Y"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWZMCPjHG57gq"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWZMCPjHG57gq","37i9dQZF1DWZMCPjHG57gq",[{"height":300,"url":"https://i.scdn.co/image/37a114e8865efa0ee25a268926353b57abc4fd0d","width":300}],"This Is: Al Green",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"29KegnvUXmIH9GxatW6nRJBoXVsHu91f4fTZQgrPV/+IUG9z91oFWxtdwaBPIWhyL3iRISyky4E=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWZMCPjHG57gq/tracks","total":26},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWZMCPjHG57gq"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DWXMmak2OV7PN"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXMmak2OV7PN","37i9dQZF1DWXMmak2OV7PN",[{"height":300,"url":"https://i.scdn.co/image/c08d94c418eb2053e122b93e64967361978e00f7","width":300}],"This Is: alt-J",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"2103THTD/WJV/Ljggb8gnt6UZ6qCjYLa7sJEFHE4wQsprqy+ga0tUlMYUQPD50WsYrnkd9IrBmI=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXMmak2OV7PN/tracks","total":23},"playlist","spotify:user:spotify:playlist:37i9dQZF1DWXMmak2OV7PN"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX3reMgdkcDa4"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX3reMgdkcDa4","37i9dQZF1DX3reMgdkcDa4",[{"height":300,"url":"https://i.scdn.co/image/2cd99c97b19bb6cb59fadc3cf80a214f6495dd84","width":300}],"This Is: Aqua",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"I3z1Jpu/QGHChqC1FFAhR931YS9BycBBIcqoKOHmGE4srTJ1elH1IGcTTFPxZ3myFWdlo6y9iqU=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX3reMgdkcDa4/tracks","total":21},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX3reMgdkcDa4"
false,{"spotify":"http://open.spotify.com/user/spotify/playlist/37i9dQZF1DX6bJVMtDYJHx"},"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX6bJVMtDYJHx","37i9dQZF1DX6bJVMtDYJHx",[{"height":300,"url":"https://i.scdn.co/image/adc15ff82f16a8fa9cbc54fedca8068d3a24bb7f","width":300}],"This is: Aretha Franklin",{"display_name":"Spotify","external_urls":{"spotify":"http://open.spotify.com/user/spotify"},"href":"https://api.spotify.com/v1/users/spotify","id":"spotify","type":"user","uri":"spotify:user:spotify"},true,"b7D2LeclKQS8AKOZU6bmkd31YS9BycBBJjylNjJAmU/64yf77BzkMVuS2eBJ4C/64rdFG8yFxjY=",{"href":"https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DX6bJVMtDYJHx/tracks","total":50},"playlist","spotify:user:spotify:playlist:37i9dQZF1DX6bJVMtDYJHx"
